"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.foodName","Answer.web_url","Approve","Reject"
"32ZCLEW0BZKIMLIQE0GTIDJ9ORFPJQ","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:43:06 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:43:06 PDT 2015","","","317HQ483I7SOB9K165N3R7UXKKZINA","A3RYI5HXC2MJLN","Approved","Wed Mar 18 19:26:34 PDT 2015","Wed Mar 18 20:08:07 PDT 2015","Mon Mar 23 20:08:07 PDT 2015","Sat Mar 21 05:34:06 PDT 2015","","","2493","100% (413/413)","100% (413/413)","100% (385/385)","Chicken soup","06417|Chicken Soup|HMR 500"
"3M67TQBQQHOMT5ZF357J3OGBT0ZA9W","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:38:55 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:38:55 PDT 2015","","","3IXQG4FA2TYTZZ21ZLCHNJV0KY19BI","A1RXG8RE0SJ4LC","Approved","Tue Mar 17 03:23:35 PDT 2015","Tue Mar 17 03:24:35 PDT 2015","Sun Mar 22 03:24:35 PDT 2015","Sat Mar 21 05:34:08 PDT 2015","","","60","100% (474/474)","100% (474/474)","100% (340/340)","Chanterelle","11239|Mushrooms, Chanterelle, raw - 1 piece|USDA"
"3VQTAXTYN3LPW7SA7U26UVNVO3XUB5","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:43:06 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:43:06 PDT 2015","","","3IUZPWIU1O754YJ3Y9Z206M15YNWKH","A2ZEL4GCEZ1PF5","Approved","Wed Mar 18 15:47:11 PDT 2015","Wed Mar 18 15:47:57 PDT 2015","Mon Mar 23 15:47:57 PDT 2015","Sat Mar 21 05:34:06 PDT 2015","","","46","100% (790/790)","100% (790/790)","100% (681/681)","Chicken Tatsuta","00000|NF|NF"
"3BO3NEOQM0HF46SI7ZDWGHFECQQAIJ","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:43:06 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:43:06 PDT 2015","","","3RXCAC0YIRPPCBR2AFYHOYRMGBGG8Y","A19LZSAT4QURFJ","Approved","Wed Mar 18 16:58:08 PDT 2015","Wed Mar 18 16:58:33 PDT 2015","Mon Mar 23 16:58:33 PDT 2015","Sat Mar 21 05:34:07 PDT 2015","","","25","100% (817/817)","100% (817/817)","100% (817/817)","Chicken tikka","00000|Chicken tikka|Chicago Grill"
"334ZEL5JX6FT0OPFMUCSLE56A5SSOO","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:38:55 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:38:55 PDT 2015","","","3SBEHTYCWN3IN8OFD7WE8NS4OWXIYE","AURYD2FH3FUOQ","Approved","Mon Mar 16 20:52:20 PDT 2015","Mon Mar 16 20:52:50 PDT 2015","Sat Mar 21 20:52:50 PDT 2015","Tue Mar 17 07:24:08 PDT 2015","","","30","100% (19/19)","100% (19/19)","100% (16/16)","Cantonese seafood soup","00000|NF|NF"
"3SR6AEG6W5TG4TF1HN9RJRW6F4EHY7","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:43:06 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:43:06 PDT 2015","","","3X3OR7WPZZ05Y353L6VX1QWUCRO8LG","A19LZSAT4QURFJ","Approved","Wed Mar 18 15:29:29 PDT 2015","Wed Mar 18 15:29:54 PDT 2015","Mon Mar 23 15:29:54 PDT 2015","Sat Mar 21 05:34:07 PDT 2015","","","25","100% (817/817)","100% (817/817)","100% (817/817)","Chicken tikka masala","00000|Chicken tikka masala|Evol"
"3WJGKMRWVI9MPA9UZZ8CVFPPKOZDCI","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:38:55 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:38:55 PDT 2015","","","3II4UPYCOJ7S6VH7UJE9449PXICDQ8","A2V3GBDTA9KEU0","Approved","Mon Mar 16 23:09:37 PDT 2015","Mon Mar 16 23:10:52 PDT 2015","Sat Mar 21 23:10:52 PDT 2015","Sat Mar 21 05:34:08 PDT 2015","","","75","100% (436/436)","100% (436/436)","100% (431/431)","Caparrones","00000|NF|NF"
"39HYCOOPKOLZYWLLCO2QYBU1E24MDA","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:39:15 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:39:15 PDT 2015","","","3OCHAWUVGOKKTYOT8EVO2P08EV8KX3","AW4AHMQ7EN4QI","Approved","Tue Mar 17 06:41:02 PDT 2015","Tue Mar 17 06:44:51 PDT 2015","Sun Mar 22 06:44:51 PDT 2015","Tue Mar 17 07:27:44 PDT 2015","","","229","100% (65/65)","100% (65/65)","100% (40/40)","Daylily","00000|NF|NF"
"32FESTC2NHQ86CKGLUY15FTD6OXUCC","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:43:06 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:43:06 PDT 2015","","","3TAYZSBPLL8HG1Y4PYJX3LXMIL32SK","A2ZEL4GCEZ1PF5","Approved","Wed Mar 18 15:22:37 PDT 2015","Wed Mar 18 15:23:22 PDT 2015","Mon Mar 23 15:23:22 PDT 2015","Sat Mar 21 05:34:07 PDT 2015","","","45","100% (790/790)","100% (790/790)","100% (681/681)","Chicken Vesuvio","00000|NF|NF"
"38RHULDV9YFCBJVL849OY6C549SIW1","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:42:43 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:42:43 PDT 2015","","","3NVC2EB65QZ3X56WS4PR4HQF5L63YJ","A2GNG3WN85SAY6","Approved","Wed Mar 18 16:09:13 PDT 2015","Wed Mar 18 16:10:04 PDT 2015","Mon Mar 23 16:10:04 PDT 2015","Sat Mar 21 05:37:29 PDT 2015","","","51","100% (3/3)","100% (3/3)","100% (3/3)","Asham","00000|NF|NF"
"3YZ7A3YHR5T7SEJXHFGTC85FTAO5SX","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:38:55 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:38:55 PDT 2015","","","36TFCYNS44ATR8NL2TSRPXKGME0HXS","A1RXG8RE0SJ4LC","Approved","Tue Mar 17 05:04:18 PDT 2015","Tue Mar 17 05:04:44 PDT 2015","Sun Mar 22 05:04:44 PDT 2015","Sat Mar 21 05:34:09 PDT 2015","","","26","100% (474/474)","100% (474/474)","100% (340/340)","Capicola","00000|Capicola|Papa Gino's"
"3EFNPKWBMSO4DQCHUU9GN51CKMI30M","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:43:06 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:43:06 PDT 2015","","","3DUZQ9U6SMOQDSW6D8385QUXFK6VSX","A19LZSAT4QURFJ","Approved","Wed Mar 18 16:29:06 PDT 2015","Wed Mar 18 16:29:37 PDT 2015","Mon Mar 23 16:29:37 PDT 2015","Sat Mar 21 05:34:08 PDT 2015","","","31","100% (817/817)","100% (817/817)","100% (817/817)","Chiffon cake","|NF|NF"
"3TFJJUELSHPZM0BE2AOVZWYLNXA2CY","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:38:55 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:38:55 PDT 2015","","","3KB8R4ZV1E78E9P9DRIRF0HNOANGB5","AURYD2FH3FUOQ","Approved","Mon Mar 16 20:51:14 PDT 2015","Mon Mar 16 20:52:16 PDT 2015","Sat Mar 21 20:52:16 PDT 2015","Sat Mar 21 05:34:09 PDT 2015","","","62","100% (19/19)","100% (19/19)","100% (16/16)","Capirotada","00000|NF|NF"
"3ZTE0JGGCESDT70JP8MS691OO2ACOI","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:43:06 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:43:06 PDT 2015","","","3AWETUDC92SISYYK9TYXMU16UWUZIR","A19LZSAT4QURFJ","Approved","Wed Mar 18 14:50:34 PDT 2015","Wed Mar 18 14:51:12 PDT 2015","Mon Mar 23 14:51:12 PDT 2015","Sat Mar 21 05:31:52 PDT 2015","","","38","100% (817/817)","100% (817/817)","100% (817/817)","Queso Chihuahua","01167|Queso Chihuahua|Supremo"
"3X2YVV51PU41BDZN0XOI67VJN7I1WT","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:42:43 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:42:43 PDT 2015","","","3R5F3LQFV2KSOK9N7OB26RXS65FOZX","A19LZSAT4QURFJ","Approved","Wed Mar 18 13:36:51 PDT 2015","Wed Mar 18 13:37:02 PDT 2015","Mon Mar 23 13:37:02 PDT 2015","Sat Mar 21 05:37:29 PDT 2015","","","11","100% (817/817)","100% (817/817)","100% (817/817)","Ashure","00000|NF|NF"
"334ZEL5JX6FT0OPFMUCSLE56A5TOSL","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:39:15 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:39:15 PDT 2015","","","317HQ483I7SOB9K165N3R7UXKD4NI6","A1RXG8RE0SJ4LC","Approved","Tue Mar 17 04:57:26 PDT 2015","Tue Mar 17 04:57:41 PDT 2015","Sun Mar 22 04:57:41 PDT 2015","Tue Mar 17 07:24:08 PDT 2015","","","15","100% (474/474)","100% (474/474)","100% (340/340)","Tteokbokki","00000|NF|NF"
"34XASH8KLQM8NTOBHXTLY5BQSL6PMQ","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:38:55 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:38:55 PDT 2015","","","36ZN444YTRY6TUKD7KNG6WU2AN5IOC","A3300UYCOCN5YI","Approved","Tue Mar 17 01:32:46 PDT 2015","Tue Mar 17 01:33:20 PDT 2015","Sun Mar 22 01:33:20 PDT 2015","Tue Mar 17 07:25:35 PDT 2015","","","34","100% (134/134)","100% (134/134)","100% (74/74)","Cap'n Crunch","08010|Cap'n Crunch|FreshBerry"
"3EPG8DX9LKQAFM35PYCZH3046QL5PL","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:43:06 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:43:06 PDT 2015","","","3PW9OPU9PQKHMHZACF4D7KADSMH12S","A3Q92WMGIHEPSD","Approved","Wed Mar 18 17:56:34 PDT 2015","Wed Mar 18 17:57:33 PDT 2015","Mon Mar 23 17:57:33 PDT 2015","Sat Mar 21 05:34:08 PDT 2015","","","59","100% (106/106)","100% (106/106)","100% (106/106)","Chihuahua white pine","00000|NF|NF"
"3E9ZFLPWOYSR0J0BI95A0PQCDBYIXU","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:42:43 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:42:43 PDT 2015","","","32VNZTT0A74FI0DEEN2G6QPOGX1R42","A19LZSAT4QURFJ","Approved","Wed Mar 18 13:59:26 PDT 2015","Wed Mar 18 14:00:11 PDT 2015","Mon Mar 23 14:00:11 PDT 2015","Sat Mar 21 05:37:30 PDT 2015","","","45","100% (817/817)","100% (817/817)","100% (817/817)","Asiago cheese","00000|Asiago Cheese|BelGioioso"
"39XCQ6V3KY425GL0A2DQB39NBLU56E","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:43:06 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:43:06 PDT 2015","","","3WQQ9FUS6AUTLUJRUT63NN0P0X7B8T","A3RYI5HXC2MJLN","Approved","Wed Mar 18 15:12:35 PDT 2015","Wed Mar 18 15:13:20 PDT 2015","Mon Mar 23 15:13:20 PDT 2015","Sat Mar 21 05:34:09 PDT 2015","","","45","100% (413/413)","100% (413/413)","100% (385/385)","Chikki","00000|Peanut Chikki|Swad in Town"
"3R6RZGK0XFCLMUALMCQVYSNFNJLVY7","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:39:15 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:39:15 PDT 2015","","","3GFK2QRXX9H2MFY0RMVWYH3J83I5WL","A2PZ8MVVT6TQJM","Approved","Tue Mar 17 07:50:31 PDT 2015","Tue Mar 17 07:50:54 PDT 2015","Sun Mar 22 07:50:54 PDT 2015","Sat Mar 21 05:35:42 PDT 2015","","","23","100% (106/106)","100% (106/106)","100% (70/70)","Debrecener","00000|NF|NF"
"3IV1AEQ4DRDXGTJ9SJEIWROJZHC8JM","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:38:55 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:38:55 PDT 2015","","","3PH3VY7DJLX0TTIPYA2CNLAE92EZWA","A2ZEL4GCEZ1PF5","Approved","Tue Mar 17 06:08:46 PDT 2015","Tue Mar 17 06:12:41 PDT 2015","Sun Mar 22 06:12:41 PDT 2015","Sat Mar 21 05:34:10 PDT 2015","","","235","100% (790/790)","100% (790/790)","100% (681/681)","Caponata","00000|Caponata|Sabra"
"32TMVRKDGNY7DB0OPCREQPZ0HKP84Y","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:43:06 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:43:06 PDT 2015","","","3RRCEFRB7MCS2TWPIQGQ6BKKYBG4BK","A2V3GBDTA9KEU0","Approved","Wed Mar 18 15:46:41 PDT 2015","Wed Mar 18 15:52:29 PDT 2015","Mon Mar 23 15:52:29 PDT 2015","Sat Mar 21 05:34:09 PDT 2015","","","348","100% (436/436)","100% (436/436)","100% (431/431)","Chikkolee","00000|NF|NF"
"3SBNLSTU6U5ZX3K4RDSK6DQAT6OZD6","3SGAN4GQ95LTI0T8KN9GU83O865DXS","Find the Nutritional Information for foods","Given the food name, find the relevant nutritional database entries.","data collection, nutrition","$0.10","Mon Mar 16 19:42:43 PDT 2015","1","BatchId:1860931;","3600","432000","Mon Mar 23 19:42:43 PDT 2015","","","3WEV0KO0OMS4JBWKMN3EZ4OQFDJDSX","A3Q92WMGIHEPSD","Approved","Wed Mar 18 17:56:40 PDT 2015","Wed Mar 18 18:07:49 PDT 2015","Mon Mar 23 18:07:49 PDT 2015","Sat Mar 21 05:37:30 PDT 2015","","","669","100% (106/106)","100% (106/106)","100% (106/106)","Asian soup","00000|Asian Vegetable Soup|Freshii"
